id,name,code,parent_id/id,cpms,yqyt,pmjl,gllb
medical_device_category_6840_8-8023,"游离λ轻链（游离Lambda轻链）检测试剂",6840-08-08023,__import__.medical_device_category_6840_8,,"用于检测人体样本中的游离λ轻链（游离Lambda轻链）。临床上用于自身免疫疾病、感染、肝病、肾病等的辅助诊断，以及多发性骨髓瘤的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8024,"阿尔茨海默相关神经丝蛋白（AD7C-NTP）检测试剂",6840-08-08024,__import__.medical_device_category_6840_8,,"用于检测人体尿液样本中的阿尔茨海默相关神经丝蛋白（AD7C-NTP）。临床上用于阿尔茨海默症的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8025,"癌抗原125检测试剂",6840-08-08025,__import__.medical_device_category_6840_8,,"用于检测人体样本中的癌抗原125（糖类抗原125，CA125）含量。临床上用于卵巢癌等疾病的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8026,"癌抗原15-3检测试剂",6840-08-08026,__import__.medical_device_category_6840_8,,"用于检测人体样本中的癌抗原15-3（糖类抗原15-3，CA15-3）含量。临床上用于乳腺癌的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8027,"癌抗原72-4检测试剂",6840-08-08027,__import__.medical_device_category_6840_8,,"用于检测人体样本中的癌抗原72-4（糖类抗原72-4，CA72-4）含量。临床上用于胃肠系统等恶性肿瘤的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8028,"癌胚抗原（CEA）检测试剂",6840-08-08028,__import__.medical_device_category_6840_8,,"用于检测人体样本中的癌胚抗原（CEA）含量。临床上用于恶性肿瘤疗效观察、预后判断及复发监测。",,"Ⅱ"
medical_device_category_6840_8-8029,"层粘连蛋白检测试剂",6840-08-08029,__import__.medical_device_category_6840_8,,"用于检测人体样本中的层粘连蛋白（层粘蛋白）含量。临床上用于肝纤维化的辅助诊断、监测和预后。",,"Ⅱ"
medical_device_category_6840_8-8030,"触珠蛋白检测试剂",6840-08-08030,__import__.medical_device_category_6840_8,,"用于检测人体样本中的触珠蛋白（结合珠蛋白）含量。临床上用于血管内溶血性疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8031,"钙卫蛋白检测试剂",6840-08-08031,__import__.medical_device_category_6840_8,,"用于检测人体粪便中的钙卫蛋白含量。临床上用于肠道炎症性疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8032,"肝素结合蛋白（HBP）检测试剂",6840-08-08032,__import__.medical_device_category_6840_8,,"用于检测人体样本中的肝素结合蛋白（HBP）。临床上可作为炎症的辅助指标。",,"Ⅱ"
medical_device_category_6840_8-8033,"高尔基体蛋白73（GP73）检测试剂",6840-08-08033,__import__.medical_device_category_6840_8,,"用于检测人体样本中的高尔基体蛋白73（GP73）。临床上用于肝硬化的辅助诊断。不用于肿瘤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8034,"高敏肌钙蛋白I检测试剂",6840-08-08034,__import__.medical_device_category_6840_8,,"用于检测人体样本中的肌钙蛋白I含量。临床上用于心肌梗死的辅助诊断和急性冠状动脉综合症患者的危险分层、治疗监测以及预后评估。",,"Ⅱ"
medical_device_category_6840_8-8035,"高敏肌钙蛋白T检测试剂",6840-08-08035,__import__.medical_device_category_6840_8,,"用于检测人体样本中的肌钙蛋白T含量。临床上用于心肌梗死的辅助诊断和急性冠状动脉综合症患者的危险分层治疗监测以及预后评估。",,"Ⅱ"
medical_device_category_6840_8-8036,"心肌肌钙蛋白I检测试剂",6840-08-08036,__import__.medical_device_category_6840_8,,"用于检测人体样本中的肌钙蛋白I含量。临床上用于心肌梗死的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8037,"心肌肌钙蛋白T检测试剂",6840-08-08037,__import__.medical_device_category_6840_8,,"用于检测人体样本中的肌钙蛋白T含量。临床上用于心肌梗死的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8038,"N端中段骨钙素检测试剂",6840-08-08038,__import__.medical_device_category_6840_8,,"用于检测人体样本中的N端中段骨钙素检测试剂（N-MID Osteocalcin）含量。临床上用于各种骨质疏松及骨损伤后骨质合成早期的评价。",,"Ⅱ"
medical_device_category_6840_8-8039,"骨钙素检测试剂",6840-08-08039,__import__.medical_device_category_6840_8,,"用于检测人体样本中的骨钙素含量。临床上用于各种骨质疏松及骨损伤后骨质合成早期的评价。",,"Ⅱ"
medical_device_category_6840_8-8040,"胱抑素C检测试剂",6840-08-08040,__import__.medical_device_category_6840_8,,"用于检测人体样本中的胱抑素C含量。临床上主要作为反映肾小球滤过率的指标之一，以及用于糖尿病肾病、高血压肾病以及其他肾小球早期损伤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8041,"肌红蛋白检测试剂",6840-08-08041,__import__.medical_device_category_6840_8,,"用于检测人体样本中的肌红蛋白含量。临床上用于心肌梗死的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8042,"激肽51检测试剂",6840-08-08042,__import__.medical_device_category_6840_8,,"用于检测人体样本中的激肽51含量。临床上用于肝硬化的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8043,"降钙素（CT）检测试剂",6840-08-08043,__import__.medical_device_category_6840_8,,"用于检测人体样本中的降钙素（CT）含量。临床上用于甲状腺髓样癌、小细胞肺癌的治疗监测以及甲状旁腺功能的评价。",,"Ⅱ"
medical_device_category_6840_8-8044,"降钙素原（PCT）检测试剂",6840-08-08044,__import__.medical_device_category_6840_8,,"用于检测人体样本中的降钙素原（PCT）含量。临床上用于细菌感染性疾病和脓毒症及败血症的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8045,"胶质纤维酸性蛋白（GFAP）检测试剂",6840-08-08045,__import__.medical_device_category_6840_8,,"用于检测人体样本中的胶质纤维酸性蛋白（GFAP）。临床上用于中枢神经系统疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8046,"精子SP10蛋白检测试剂",6840-08-08046,__import__.medical_device_category_6840_8,,"用于检测人体精液中的精子SP10蛋白。临床上用于男性不育的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8047,"抗链球菌溶血素“O”（ASO）检测试剂",6840-08-08047,__import__.medical_device_category_6840_8,,"用于检测人体样本中的抗链球菌溶血素“O”（ASO）含量。临床上用于由链球菌引起的疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8048,"壳多糖酶3样蛋白1检测试剂",6840-08-08048,__import__.medical_device_category_6840_8,,"用于检测人体样本中的壳多糖酶3样蛋白1。临床上用于肝硬化的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8049,"可溶性细胞间粘附分子-1（sICAM-1）检测试剂",6840-08-08049,__import__.medical_device_category_6840_8,,"用于检测人体阴道分泌物样本中的可溶性细胞间粘附分子-1（sICAM-1）。临床上用于胎膜早破的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8050,"可溶性转铁蛋白受体（sTfR）检测试剂",6840-08-08050,__import__.medical_device_category_6840_8,,"用于检测人体样本中的可溶性转铁蛋白受体 （sTfR） 含量。临床上用于缺铁性贫血和慢性贫血的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8051,"瓜氨酸化蛋白检测试剂",6840-08-08051,__import__.medical_device_category_6840_8,,"用于检测人体样本中的瓜氨酸化蛋白。临床上用于类风湿性关节炎的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8052,"磷酸化tau蛋白检测试剂",6840-08-08052,__import__.medical_device_category_6840_8,,"用于检测人体样本中的磷酸化tau蛋白含量。临床上用于阿兹海默症的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8053,"鳞状上皮细胞癌抗原（SCC）检测试剂",6840-08-08053,__import__.medical_device_category_6840_8,,"用于检测人体样本中鳞状上皮细胞癌抗原（SCC）含量。临床上用于宫颈癌、非小细胞癌等的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8054,"免疫球蛋白A（IgA）检测试剂",6840-08-08054,__import__.medical_device_category_6840_8,,"用于检测人体样本中的免疫球蛋白A（IgA）含量。临床上用于免疫功能的评价及免疫疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8055,"免疫球蛋白G（IgG）检测试剂",6840-08-08055,__import__.medical_device_category_6840_8,,"用于检测人体样本中的免疫球蛋白G（IgG）含量。临床上用于免疫功能的评价及免疫疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8056,"免疫球蛋白G亚型检测试剂",6840-08-08056,__import__.medical_device_category_6840_8,,"用于检测人体样本中的免疫球蛋白G亚型（如IgG1、IgG2、IgG3、IgG4）。临床上用于免疫功能的评价及免疫疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8057,"免疫球蛋白M（IgM）检测试剂",6840-08-08057,__import__.medical_device_category_6840_8,,"用于检测人体样本中的免疫球蛋白M（IgM）含量。临床上用于免疫功能的评价及免疫疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8058,"脑脊液/尿液总蛋白检测试剂",6840-08-08058,__import__.medical_device_category_6840_8,,"用于检测人体脑脊液/尿液样本中的总蛋白含量。临床上用于中枢神经系统/肾脏疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8059,"B型利钠肽（BNP）检测试剂",6840-08-08059,__import__.medical_device_category_6840_8,,"用于检测人体样本中的B型利钠肽（BNP）含量。临床上用于心力衰竭的辅助诊断风险评估等。",,"Ⅱ"
medical_device_category_6840_8-8060,"B型利钠肽前体（proBNP）检测试剂",6840-08-08060,__import__.medical_device_category_6840_8,,"用于检测人体样本中的B型利钠肽前体（proBNP）含量。临床上用于心力衰竭的辅助诊断及风险评估等。",,"Ⅱ"
medical_device_category_6840_8-8061,"N末端B型利钠肽前体（NT-proBNP）检测试剂",6840-08-08061,__import__.medical_device_category_6840_8,,"用于检测人体样本中的N末端B型利钠肽前体（NT-proBNP）含量。临床上用于心力衰竭的辅助诊断风险评估等。",,"Ⅱ"
medical_device_category_6840_8-8062,"脑特异性蛋白产物9.5（PGP9.5）检测试剂",6840-08-08062,__import__.medical_device_category_6840_8,,"用于检测人体样本中的脑特异性蛋白产物9.5（PGP9.5）。临床上用于创伤性脑损伤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8063,"心钠肽（ANP）检测试剂",6840-08-08063,__import__.medical_device_category_6840_8,,"用于检测人体样本中的心钠肽（ANP）的含量。临床上用于心力衰竭的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8064,"内皮素（ET）检测试剂",6840-08-08064,__import__.medical_device_category_6840_8,,"用于检测人体样本中的内皮素（ET）。临床上用于高血压、心肌梗死和肾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8065,"白蛋白检测试剂",6840-08-08065,__import__.medical_device_category_6840_8,,"用于检测人体样本中的白蛋白含量。临床上用于评价肝脏功能及营养评估。",,"Ⅱ"
medical_device_category_6840_8-8066,"微量白蛋白检测试剂",6840-08-08066,__import__.medical_device_category_6840_8,,"用于检测人体尿液样本中的微量白蛋白含量。临床上用于肾脏疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8067,"前白蛋白检测试剂",6840-08-08067,__import__.medical_device_category_6840_8,,"用于检测人体样本中的前白蛋白含量。临床上用于反映肝细胞损害程度及营养评估。",,"Ⅱ"
medical_device_category_6840_8-8068,"前列腺小体外泄蛋白（PSEP）检测试剂",6840-08-08068,__import__.medical_device_category_6840_8,,"用于检测人体样本中的前列腺小体外泄蛋白（PSEP）含量。临床上用于慢性前列腺炎的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8069,"缺血性修饰白蛋白检测试剂",6840-08-08069,__import__.medical_device_category_6840_8,,"用于检测人体样本中的缺血性修饰白蛋白含量。临床上用于心肌缺血疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8070,"α突触核蛋白（SNCA）检测试剂",6840-08-08070,__import__.medical_device_category_6840_8,,"用于检测人体样本中的α突触核蛋白（SNCA）。临床上可用于帕金森病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8071,"附睾蛋白4（HE4）检测试剂",6840-08-08071,__import__.medical_device_category_6840_8,,"用于检测人体样本中的附睾蛋白4（HE4）含量。临床上用于卵巢癌的疗效监测。",,"Ⅱ"
medical_device_category_6840_8-8072,"和肽素（CPP）检测试剂",6840-08-08072,__import__.medical_device_category_6840_8,,"用于检测人体样本中的和肽素（CPP）。临床上用于心血管疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8073,"去唾液酸糖蛋白受体片段sH2a检测试剂",6840-08-08073,__import__.medical_device_category_6840_8,,"用于检测人体样本中的去唾液酸糖蛋白受体片段sH2a。临床上用于肝功能损伤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8074,"细胞角蛋白18片段M30（CK18-M30）检测试剂",6840-08-08074,__import__.medical_device_category_6840_8,,"用于检测人体样本中的细胞角蛋白18片段M30（CK18-M30）。临床上用于肝功能损伤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8075,"细胞角蛋白18片段M65（CK18-M65）检测试剂",6840-08-08075,__import__.medical_device_category_6840_8,,"用于检测人体样本中的细胞角蛋白18片段M65（CK18-M65）。临床上用于肝功能损伤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8076,"妊娠相关血浆蛋白A（PAPP-A）检测试剂",6840-08-08076,__import__.medical_device_category_6840_8,,"用于检测人体样本中的妊娠相关血浆蛋白A（PAPP-A）含量。临床上用于评估孕早期唐氏综合征的风险。",,"Ⅱ"
medical_device_category_6840_8-8077,"乳铁蛋白检测试剂",6840-08-08077,__import__.medical_device_category_6840_8,,"用于检测人体样本中的乳铁蛋白。临床上用于对肠道炎性疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8078,"肾损伤分子1（kim-1）检测试剂",6840-08-08078,__import__.medical_device_category_6840_8,,"用于检测人体样本中的肾损伤分子1（kim-1）。临床上用于肾功能损伤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8079,"视黄醇结合蛋白检测试剂",6840-08-08079,__import__.medical_device_category_6840_8,,"用于检测人体样本中的视黄醇结合蛋白含量。临床上用于肝脏或肾小管损伤性疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8080,"糖化血红蛋白检测试剂",6840-08-08080,__import__.medical_device_category_6840_8,,"用于检测人体样本中的糖化血红蛋白含量。临床上用于糖尿病的辅助诊断和血糖水平的监测。",,"Ⅱ"
medical_device_category_6840_8-8081,"糖化血清白蛋白检测试剂",6840-08-08081,__import__.medical_device_category_6840_8,,"用于检测人体样本中的糖化血清白蛋白（糖化白蛋白）含量。临床上用于短期血糖平均水平的监测。",,"Ⅱ"
medical_device_category_6840_8-8082,"糖化血清蛋白（果糖胺）检测试剂",6840-08-08082,__import__.medical_device_category_6840_8,,"用于检测人体样本中的糖化血清蛋白（果糖胺）含量。临床上用于血糖水平的监测。",,"Ⅱ"
medical_device_category_6840_8-8083,"糖类抗原19-9（CA19-9）检测试剂",6840-08-08083,__import__.medical_device_category_6840_8,,"用于检测人体样本中的糖类抗原19-9（CA19-9）含量。临床上用于胰腺等消化道恶性肿瘤的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8084,"糖类抗原242（CA242）检测试剂",6840-08-08084,__import__.medical_device_category_6840_8,,"用于检测人体样本中的糖类抗原242（CA242）含量。临床上用于胰腺癌、结直肠癌等消化道恶性肿瘤的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8085,"糖类抗原50（CA50）检测试剂",6840-08-08085,__import__.medical_device_category_6840_8,,"用于检测人体样本中的糖类抗原50（CA50）含量。临床上用于恶性肿瘤的疗效观察、预后判断及复发监测。",,"Ⅱ"
medical_device_category_6840_8-8086,"糖缺失转铁蛋白（CDT）检测试剂",6840-08-08086,__import__.medical_device_category_6840_8,,"用于检测人体样本中的糖缺失转铁蛋白（CDT）含量。临床上用于酒精性肝病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8087,"铁蛋白检测试剂",6840-08-08087,__import__.medical_device_category_6840_8,,"用于检测人体样本中的铁蛋白含量。临床上用于恶性肿瘤的复发转移监测及铁代谢的相关疾病，如血色素沉着症和缺铁性贫血的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8088,"胃蛋白酶原Ⅰ检测试剂",6840-08-08088,__import__.medical_device_category_6840_8,,"用于检测人体样本中的胃蛋白酶原（PG）Ⅰ含量。临床上用于评价胃泌酸腺细胞功能、临床萎缩性胃炎的辅助诊断，以及监测PGⅠ的浓度水平及PGⅠ/Ⅱ的比值可用于胃癌的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8089,"胃蛋白酶原Ⅱ检测试剂",6840-08-08089,__import__.medical_device_category_6840_8,,"用于检测人体样本中的胃蛋白酶原（PG）Ⅱ含量。临床上用于评价胃底粘腺病变、临床萎缩性胃炎的辅助诊断，以及监测PGⅡ的浓度水平及PGⅠ/Ⅱ的比值可用于胃癌的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8090,"胃泌素17（G-17）检测试剂",6840-08-08090,__import__.medical_device_category_6840_8,,"用于检测人体样本中的胃泌素17（G-17）。临床上用于萎缩性胃炎的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8091,"胃泌素释放肽前体（proGRP）检测试剂",6840-08-08091,__import__.medical_device_category_6840_8,,"用于检测人体样本中的胃泌素释放肽前体（proGRP）。临床上用于小细胞肺癌（SCLC）等的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8092,"细胞角蛋白19片段（CYFRA21-1）检测试剂",6840-08-08092,__import__.medical_device_category_6840_8,,"用于检测人体样本中的细胞角蛋白19片段（CYFRA21-1）。临床上用于非小细胞肺癌的疗效观察、复发监测。",,"Ⅱ"
medical_device_category_6840_8-8093,"纤维蛋白单体检测试剂",6840-08-08093,__import__.medical_device_category_6840_8,,"用于检测人体样本中的纤维蛋白单体。临床上用于血栓的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8094,"纤维连接蛋白检测试剂",6840-08-08094,__import__.medical_device_category_6840_8,,"用于检测人体血浆中的纤维连接蛋白（纤维结合蛋白，FN）。临床上主要与机体创伤修复、组织炎症、肝脏纤维化及硬化过程以及营养状况监测。",,"Ⅱ"
medical_device_category_6840_8-8095,"胎儿纤维连接蛋白（fFN）检测试剂",6840-08-08095,__import__.medical_device_category_6840_8,,"用于检测人体阴道分泌物中的胎儿纤维连接蛋白（fFN）。临床上用于早产的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8096,"涎液化糖链抗原（KL-6）检测试剂",6840-08-08096,__import__.medical_device_category_6840_8,,"用于检测人体样本中的涎液化糖链抗原（KL-6）。临床上用于间质性肺疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8097,"心肌肌球蛋白结合蛋白C检测试剂",6840-08-08097,__import__.medical_device_category_6840_8,,"用于检测人体样本中的心肌肌球蛋白结合蛋白C。临床上用于心肌梗死的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8098,"心脏型脂肪酸结合蛋白检测试剂",6840-08-08098,__import__.medical_device_category_6840_8,,"用于检测人体样本中的心脏型脂肪酸结合蛋白含量。临床上用于急性心肌梗死的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8099,"血管紧张素Ⅰ检测试剂",6840-08-08099,__import__.medical_device_category_6840_8,,"用于检测人体样本中血管紧张素Ⅰ 。临床上用于心血管功能的辅助评价。",,"Ⅱ"
medical_device_category_6840_8-8100,"血管紧张素Ⅱ检测试剂",6840-08-08100,__import__.medical_device_category_6840_8,,"用于检测人体样本中血管紧张素Ⅱ。临床上用于心血管功能的辅助评价。",,"Ⅱ"
medical_device_category_6840_8-8101,"血管扩张刺激磷蛋白（VASP）检测试剂",6840-08-08101,__import__.medical_device_category_6840_8,,"用于检测人体样本中的血管扩张刺激磷蛋白（VASP）的磷酸化程度。临床上用于抗血小板聚集治疗的监测。",,"Ⅱ"
medical_device_category_6840_8-8102,"血红蛋白检测试剂",6840-08-08102,__import__.medical_device_category_6840_8,,"用于检测人体样本中的血红蛋白含量。临床上用于各种贫血、失血类疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8103,"血红素结合蛋白检测试剂",6840-08-08103,__import__.medical_device_category_6840_8,,"用于检测人体样本中的血红素结合蛋白含量。临床上用于溶血性疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8104,"血清蛋白检测试剂",6840-08-08104,__import__.medical_device_category_6840_8,,"用于检测人体样本中的血清蛋白，包括血清中的白蛋白和球蛋白。临床上主要是用于肝脏疾病、肾脏疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8105,"血清淀粉样蛋白A（SAA）检测试剂",6840-08-08105,__import__.medical_device_category_6840_8,,"用于检测人体样本中的血清淀粉样蛋白A（SAA）含量。临床上用于非特异性炎症的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8106,"血清组织金属蛋白酶抑制因子I检测试剂",6840-08-08106,__import__.medical_device_category_6840_8,,"用于检测人体样本中的血清组织金属蛋白酶抑制因子I含量。临床上用于肝纤维化的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8107,"血栓调节蛋白检测试剂",6840-08-08107,__import__.medical_device_category_6840_8,,"用于检测人体样本中的血栓调节蛋白。临床上用于内皮细胞损伤的辅助诊断",,"Ⅱ"
medical_device_category_6840_8-8108,"胰岛素样生长因子Ⅰ（IGFⅠ）检测试剂",6840-08-08108,__import__.medical_device_category_6840_8,,"用于检测人体样本中的胰岛素样生长因子Ⅰ（IGFⅠ）。临床上用于肺癌的治疗监测、指导以及生长紊乱的辅助评估。",,"Ⅱ"
medical_device_category_6840_8-8109,"胰岛素样生长因子结合蛋白-1（IGFBP-1）检测试剂",6840-08-08109,__import__.medical_device_category_6840_8,,"用于检测人体样本中的胰岛素样生长因子结合蛋白-1（IGFBP-1）含量。临床上用于生长紊乱、胎膜早破的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8110,"胰岛素样生长因子结合蛋白-3（IGFBP-3）检测试剂",6840-08-08110,__import__.medical_device_category_6840_8,,"用于检测人体样本中的胰岛素样生长因子结合蛋白-3（IGFBP-3）含量。临床上用于生长紊乱、胎膜早破的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8111,"便隐血检测试剂",6840-08-08111,__import__.medical_device_category_6840_8,,"用于检测人体粪便样本中的血红蛋白含量。临床上用于出血性病变的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8112,"脂联素检测试剂",6840-08-08112,__import__.medical_device_category_6840_8,,"用于检测人体样本中的脂联素（ADP）含量。临床上用于Ⅱ型糖尿病和心血管疾病的风险评估。",,"Ⅱ"
medical_device_category_6840_8-8113,"中性粒细胞明胶酶相关脂质运载蛋白（NGAL）检测试剂",6840-08-08113,__import__.medical_device_category_6840_8,,"用于检测人体样本中的中性粒细胞明胶酶相关脂质运载蛋白（NGAL）含量。临床上用于肾功能损伤的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8114,"中性粒细胞载脂蛋白检测试剂",6840-08-08114,__import__.medical_device_category_6840_8,,"用于检测人体样本中的中性粒细胞载脂蛋白（HNL）。临床上用于细菌感染的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8115,"转铁蛋白检测试剂",6840-08-08115,__import__.medical_device_category_6840_8,,"用于检测人体样本中的转铁蛋白含量。临床上用于铁缺乏症、肝脏、肾脏、消化道出血等疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8116,"总蛋白检测试剂",6840-08-08116,__import__.medical_device_category_6840_8,,"用于检测人体样本中的总蛋白含量。临床上用于肝肾疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8117,"甲胎蛋白（AFP）检测试剂",6840-08-08117,__import__.medical_device_category_6840_8,,"用于检测人体样本中的甲胎蛋白（AFP）。临床上用于评估孕妇异常妊娠和唐氏综合征的风险，不用于肿瘤相关疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_8-8118,"组织多肽抗原（TPA）检测试剂",6840-08-08118,__import__.medical_device_category_6840_8,,"用于检测人体样本中组织多肽抗原（TPA）的含量。临床上用于对恶性肿瘤患者进行动态监测，以辅助判断疾病进程或治疗效果，不能作为恶性肿瘤早期诊断或确诊的依据，不能用于普通人群的肿瘤筛查。",,"Ⅱ"
medical_device_category_6840_8-8119,"组织多肽特异性抗原（TPS）检测试剂",6840-08-08119,__import__.medical_device_category_6840_8,,"用于检测人体样本中的组织多肽特异性抗原（TPS）。临床上用于乳腺、卵巢、消化系统等肿瘤的治疗监测。",,"Ⅱ"
medical_device_category_6840_8-8120,"可溶性生长刺激表达基因2蛋白（ST2）检测试剂",6840-08-08120,__import__.medical_device_category_6840_8,,"用于检测人体样本中可溶性生长刺激表达基因2蛋白（ST2）的含量。临床上用于急性心肌梗死、慢性或急性心衰的辅助诊断。",,"Ⅱ"
medical_device_category_6840_9-9001,"葡萄糖检测试剂",6840-09-09001,__import__.medical_device_category_6840_9,,"用于检测人体样本中葡萄糖的含量。临床上用于反映血糖、尿糖水平及糖代谢疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_9-9002,"β-羟丁酸检测试剂",6840-09-09002,__import__.medical_device_category_6840_9,,"用于检测人体样本中的β-羟丁酸含量。临床上用于酮症酸中毒的辅助诊断。",,"Ⅱ"
medical_device_category_6840_9-9003,"乳酸检测试剂",6840-09-09003,__import__.medical_device_category_6840_9,,"用于检测人体样本中的乳酸含量。临床上用于代谢性酸中毒的辅助诊断。",,"Ⅱ"
medical_device_category_6840_9-9004,"丙酮酸检测试剂",6840-09-09004,__import__.medical_device_category_6840_9,,"用于检测人体样本中的丙酮酸含量。临床上用于酮症酸中毒的辅助诊断。",,"Ⅱ"
medical_device_category_6840_9-9005,"晚期糖基化终末产物（AGEs）检测试剂",6840-09-09005,__import__.medical_device_category_6840_9,,"用于检测人体样本中的晚期糖基化终末产物（AGEs）。临床上用于Ⅱ型糖尿病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_9-9006,"乳糖检测试剂",6840-09-09006,__import__.medical_device_category_6840_9,,"用于检测人体粪便样本中的乳糖。临床上用于乳糖不耐受的辅助诊断。",,"Ⅱ"
medical_device_category_6840_9-9007,"半乳糖检测试剂",6840-09-09007,__import__.medical_device_category_6840_9,,"用于检测人体尿液样本中的半乳糖。临床上用于乳糖不耐受的辅助诊断，不用于遗传性半乳糖血症的辅助诊断。",,"Ⅱ"
medical_device_category_6840_9-9008,"1,5-脱水-D-山梨醇检测试剂",6840-09-09008,__import__.medical_device_category_6840_9,,"用于检测人体样本中的1,5-脱水-D-山梨醇含量。临床上用于血糖水平的监测。",,"Ⅱ"
medical_device_category_6840_10-10001,"促黄体生成素检测试剂",6840-10-10001,__import__.medical_device_category_6840_10,,"用于检测人体样本中的促黄体生成素含量。临床上用于评价垂体内分泌功能。",,"Ⅱ"
medical_device_category_6840_10-10002,"促卵泡生成素（FSH）检测试剂",6840-10-10002,__import__.medical_device_category_6840_10,,"用于检测人体样本中的促卵泡生成素（FSH）含量。临床上用于评价垂体内分泌功能和卵巢疾病的辅助诊断。",,"Ⅱ"
medical_device_category_6840_10-10003,"泌乳素检测试剂",6840-10-10003,__import__.medical_device_category_6840_10,,"用于检测人体样本中的泌乳素含量。临床上用于泌乳素瘤的治疗监测以及垂体内分泌功能的评价。",,"Ⅱ"
medical_device_category_6840_10-10004,"人绒毛膜促性腺激素检测试剂",6840-10-10004,__import__.medical_device_category_6840_10,,"用于检测人体样本中的人绒毛膜促性腺激素含量。临床上用于异位妊娠、早孕的辅助诊断。不用于肿瘤的辅助诊断。",,"Ⅱ"
